stock,time,price,shares
GGE,09:30:00.28,18.34,2187
GIS,09:30:00.28,49.6,1000
GIS,09:30:00.28,49.6,1000
GPN,09:30:00.28,64.89,4942
GOF,09:30:00.28,21.35,665
GB,09:30:00.28,43.99,515
FST,09:30:00.28,3.62,7472
FPT,09:30:00.28,12.19,5012
FOF,09:30:00.28,12.5,2039
FRA,09:30:00.28,14.52,14476
FRC.PR.A,09:30:00.28,23.65,1245
BURL,09:30:00.28,32,822
CAM,09:30:00.28,59.18,38
BWP,09:30:00.28,25.52,50
BWP,09:30:00.28,25.6,50
CCU,09:30:00.28,23.87,150
CKH,09:30:00.28,90.79,311
CCK,09:30:00.28,44.45,208
CLB,09:30:00.28,190.55,1915
C,09:30:00.28,52.02,300
EEM,09:30:00.28,41,151
EPP,09:30:00.28,46.46,32
EIM,09:30:00.28,11.27,15927
EIO,09:30:00.28,11.05,165
EIP,09:30:00.28,11.56,933
ADRA,09:30:00.28,29.2,1
ADRA,09:30:00.28,29.2,1
ADBE,09:30:00.28,59.22,400
ADBE,09:30:00.28,59.22,400
ADBE,09:30:00.28,59.23,200
ADBE,09:30:00.28,59.23,100
ADI,09:30:00.28,49.41,64
ADBE,09:30:00.28,59.37,800
ADBE,09:30:00.28,59.37,100
ADBE,09:30:00.28,59.39,100
ADI,09:30:00.28,49.39,100
ADBE,09:30:00.28,59.32,200
ADBE,09:30:00.28,59.35,700
BEP,09:30:00.28,26.3,100
ERH,09:30:00.28,11.83,1922
EIV,09:30:00.28,10.99,3414
EMJ,09:30:00.28,11.7,1113
ENX,09:30:00.28,11.35,2826
ADBE,09:30:00.28,59.35,1600
ADBE,09:30:00.28,59.37,100
ADBE,09:30:00.28,59.39,100
ADBE,09:30:00.28,59.39,11
ADBE,09:30:00.28,59.4,89
ACHN,09:30:00.28,3.33,6738
ACHN,09:30:00.28,3.33,6738
IBA,09:30:00.28,40.05,200
IBA,09:30:00.28,40.05,200
HAE,09:30:00.28,41.96,2113
HVT,09:30:00.28,31.11,488
GXP,09:30:00.28,24.19,7453
DGI,09:30:00.28,40.92,8975
DCO,09:30:00.28,29.63,550
DKS,09:30:00.28,58,6752
DMD,09:30:00.28,5.74,3582
DFS,09:30:00.28,55.79,33860
DNP,09:30:00.28,9.42,10240
CWH,09:30:00.28,23.28,2654
DAC,09:30:00.28,4.84,200
DGI,09:30:00.28,40.97,100
DUA,09:30:00.28,24.25,411
DOOR,09:30:00.28,60,2740
DWRE,09:30:00.28,64.06,1199
EDR,09:30:00.28,8.77,10271
EEA,09:30:00.28,8.89,501
EEQ,09:30:00.28,28.6,2715
ED,09:30:00.28,55.15,21768
ENS,09:30:00.28,70.04,3236
WMCR,09:30:00.28,26.97,231
ANEN,09:30:00.28,27.98,721
ARIA,09:30:00.28,7.02,200
ARIA,09:30:00.28,7.02,13
ARIA,09:30:00.28,7.03,100
ARIA,09:30:00.28,7.04,187
ARIA,09:30:00.28,7.04,187
ASMI,09:30:00.28,32.88,758
ASMI,09:30:00.28,32.88,758
ASYS,09:30:00.28,6.87,480
ASYS,09:30:00.28,6.87,480
ARII,09:30:00.28,45.68,1992
ARII,09:30:00.28,45.68,1992
ARTW,09:30:00.28,6.02,100
ARTW,09:30:00.28,6.02,100
AVB,09:30:00.28,118.25,100
AVB,09:30:00.28,118.25,100
AMTD,09:30:00.28,30.65,109
MOO,09:30:00.28,53.74,147
CLVS,09:30:00.28,59.88,2638
CLVS,09:30:00.28,59.88,2638
CARZ,09:30:00.28,39.26,1302
CARZ,09:30:00.28,39.26,1302
CENT,09:30:00.28,6.88,103
CENT,09:30:00.28,6.88,103
CTAS,09:30:00.28,59.32,100
CTIC,09:30:00.28,2.01,107560
CTIC,09:30:00.28,2.01,107560
CSCD,09:30:00.28,9.21,1282
CSCD,09:30:00.28,9.21,1282
CRZO,09:30:00.28,44.31,8192
CRZO,09:30:00.28,44.31,8192
CPRX,09:30:00.28,1.96,2580
CPRX,09:30:00.28,1.96,2580
FLOW,09:30:00.28,4.03,1175
FLOW,09:30:00.28,4.03,1175
FB,09:30:00.28,54.83,100
FISV,09:30:00.28,59.05,16374
FISV,09:30:00.28,59.05,16374
FB,09:30:00.28,54.83,100
FB,09:30:00.28,54.83,600
FB,09:30:00.28,54.83,100
FB,09:30:00.28,54.83,100
FB,09:30:00.28,54.83,100
FB,09:30:00.28,54.83,100
CHW,09:30:00.28,8.91,20010
CHW,09:30:00.28,8.91,20010
SID,09:30:00.28,6.06,900
SID,09:30:00.28,6.06,100
SKM,09:30:00.28,24.31,1900
SKM,09:30:00.28,24.31,1900
SALE,09:30:00.28,29.08,4965
EGF,09:30:00.28,13.93,200
EDN,09:30:00.28,5.18,1720
EBS,09:30:00.28,23.1,20428
DRE.PR.L,09:30:00.28,22.51,150
STB,09:30:00.28,6.18,100
STKL,09:30:00.28,9.94,6002
STKL,09:30:00.28,9.94,6002
SRDX,09:30:00.28,24.24,201
SRDX,09:30:00.28,24.24,201
STB,09:30:00.28,6.18,100
STFC,09:30:00.28,21.2,729
STFC,09:30:00.28,21.2,729
FFIC,09:30:00.28,20.18,2615
FFIC,09:30:00.28,20.18,2615
FFBH,09:30:00.28,8.63,11
FFBH,09:30:00.28,8.63,11
FFCO,09:30:00.28,19.46,41
FFCO,09:30:00.28,19.46,41
EUFN,09:30:00.28,24.68,450
SPY,09:30:00.28,183.93,100
SLV,09:30:00.28,19.35,100
SPY,09:30:00.28,183.92,36
SLVO,09:30:00.28,15.7,2300
SLVO,09:30:00.28,15.7,2300
GLBS,09:30:00.28,3.9,400
GLBS,09:30:00.28,3.9,400
PPC,09:30:00.28,16.15,7728
PPC,09:30:00.28,16.15,7728
PERI,09:30:00.28,12.64,800
PERI,09:30:00.28,12.56,5
PERI,09:30:00.28,12.64,16
PFBC,09:30:00.28,19.95,580
PFBC,09:30:00.28,19.95,580
PERI,09:30:00.28,12.64,100
BOTA,09:30:00.28,4.2,1900
BOTA,09:30:00.28,4.2,1900
BIB,09:30:00.28,150.91,4
BDSI,09:30:00.28,5.82,6644
BDSI,09:30:00.28,5.82,6644
BBSI,09:30:00.28,92.5,318
BBSI,09:30:00.28,92.5,318
BMRN,09:30:00.28,70.11,90
BBBY,09:30:00.28,80.18,100
BBBY,09:30:00.28,80.25,400
EAB,09:30:00.28,20.24,484
EDU,09:30:00.28,31.1,14409
EDF,09:30:00.28,18.38,8016
EEP,09:30:00.28,29.7,9939
EROC,09:30:00.28,5.88,12498
EROC,09:30:00.28,5.88,12498
ERIC,09:30:00.28,12.07,17350
ERIC,09:30:00.28,12.07,17350
DTSI,09:30:00.28,23.96,801
DTSI,09:30:00.28,23.96,801
DSPG,09:30:00.28,9.5,16421
DSCI,09:30:00.28,10.83,401
DSPG,09:30:00.28,9.5,16421
DSCI,09:30:00.28,10.83,401
EMKR,09:30:00.28,5.06,941
EMKR,09:30:00.28,5.06,941
EMDI,09:30:00.28,56.32,20
XLI,09:30:00.28,51.98,75
QID,09:30:00.28,15.13,2400
EMDI,09:30:00.28,56.32,20
ENZY,09:30:00.28,26.97,616
ENZY,09:30:00.28,26.97,616
FRC.PR.C,09:30:00.28,19.6,337
ETH,09:30:00.28,30.38,1315
FRC.PR.E,09:30:00.28,25.65,482
POT,09:30:00.28,33.14,100
POT,09:30:00.28,33.14,300
POT,09:30:00.28,33.14,100
POT,09:30:00.28,33.14,100
POT,09:30:00.28,33.14,100
C,09:30:00.28,52.02,300
BTE,09:30:00.28,39.06,100
BTE,09:30:00.28,39.1,100
CCU,09:30:00.28,23.85,100
GS,09:30:00.28,177.04,25616
GTS,09:30:00.28,19.4,523
GTN,09:30:00.28,14.81,14440
GS,09:30:00.28,177,100
FTT,09:30:00.28,12.8,1919
G,09:30:00.28,18.35,4652
FUR,09:30:00.28,11.04,1086
GCV.PR.B,09:30:00.28,24.96,400
GGT,09:30:00.28,12.3,10920
GMED,09:30:00.28,20.15,4825
ABX,09:30:00.28,17.94,100
ABX,09:30:00.28,17.94,100
ABX,09:30:00.28,17.94,100
ALL,09:30:00.28,54.09,100
ALL,09:30:00.28,54.08,100
EVR,09:30:00.28,59.51,1259
CS,09:30:00.28,30.58,100
CS,09:30:00.28,30.57,100
IWM,09:30:00.28,115.07,12
EAE,09:30:00.28,19.15,238
ELP,09:30:00.28,12.87,11685
EDT,09:30:00.28,25.72,500
EL,09:30:00.28,74.99,19841
ENI,09:30:00.28,15,41742
LIWA,09:30:00.28,5.68,300
LIWA,09:30:00.28,5.68,300
KB,09:30:00.28,39.99,800
KB,09:30:00.28,39.99,800
JCI,09:30:00.28,50.31,400
JCI,09:30:00.28,50.29,300
JCI,09:30:00.28,50.29,300
JCI,09:30:00.28,50.29,300
JCI,09:30:00.28,50.28,100
GS,09:30:00.28,177,100
GS,09:30:00.28,177,100
GS,09:30:00.28,177.01,67
GS,09:30:00.28,177.01,100
GS,09:30:00.28,177.01,33
I,09:30:00.28,22.49,800
GS,09:30:00.28,177.01,104
I,09:30:00.28,22.49,800
GS,09:30:00.28,177.04,34
EE,09:30:00.28,35.12,1377
EMES,09:30:00.28,44.79,4352
GPOR,09:30:00.30,62.64,8029
GPOR,09:30:00.30,62.64,8029
MU,09:30:00.30,21.68,100
MPEL,09:30:00.30,39.35,100
AMBA,09:30:00.30,33.98,34214
AMBA,09:30:00.30,33.98,34214
UGLD,09:30:00.30,13.43,700
UGLD,09:30:00.30,13.43,700
MBFI,09:30:00.30,32.05,2318
MBFI,09:30:00.30,32.05,2318
PERI,09:30:00.30,12.65,100
PERI,09:30:00.30,12.65,100
PERI,09:30:00.30,12.69,100
PSMI,09:30:00.30,7.41,2982
PSCD,09:30:00.30,48.62,6543
PSMI,09:30:00.30,7.41,2982
PSCD,09:30:00.30,48.62,6543
PRXL,09:30:00.30,45.03,3021
PRXL,09:30:00.30,45.03,3021
DLLR,09:30:00.30,11.49,4299
DLLR,09:30:00.30,11.49,4299
DNDN,09:30:00.30,2.97,600
DNDN,09:30:00.30,2.99,2000
ADSK,09:30:00.30,49.34,400
ADSK,09:30:00.30,49.33,400
ADSK,09:30:00.30,49.32,900
ADSK,09:30:00.30,49.32,100
ADSK,09:30:00.30,49.32,500
ADSK,09:30:00.30,49.31,200
ALGN,09:30:00.30,57.06,7345
ALGN,09:30:00.30,57.06,7345
ADAT,09:30:00.30,1.32,2531
ADAT,09:30:00.30,1.32,2531
ADHD,09:30:00.30,18.51,200
NXPI,09:30:00.30,44.7,53998
NXPI,09:30:00.30,44.7,53998
ONVI,09:30:00.30,4.9,50
ONVI,09:30:00.30,4.9,50
NTES,09:30:00.30,78.5,5511
NTES,09:30:00.30,78.5,5511
NTES,09:30:00.30,78.45,51
NTES,09:30:00.30,78.45,49
OTEX,09:30:00.30,91.53,826
OTEX,09:30:00.30,91.53,826
NXPI,09:30:00.30,44.6,100
HOLX,09:30:00.30,22.22,21622
HOLX,09:30:00.30,22.22,21622
GSBC,09:30:00.30,30.44,634
GSBC,09:30:00.30,30.44,634
HBNK,09:30:00.30,16.35,300
HBNK,09:30:00.30,16.35,300
HBIO,09:30:00.30,4.66,1600
HBIO,09:30:00.30,4.66,1600
GRFS,09:30:00.30,36.1,3296
GRFS,09:30:00.30,36.1,3296
HAWK,09:30:00.30,25.33,1223
GILD,09:30:00.30,75.36,145212
GILT,09:30:00.30,4.74,12
GILD,09:30:00.30,75.36,145212
GILD,09:30:00.30,75.36,300
GILD,09:30:00.30,75.36,300
GILD,09:30:00.30,75.36,96
GILD,09:30:00.30,75.35,44
GILD,09:30:00.30,75.35,56
GILD,09:30:00.30,75.36,100
GILD,09:30:00.30,75.36,100
GILD,09:30:00.30,75.36,100
GILD,09:30:00.30,75.37,100
GILD,09:30:00.30,75.37,100
GILD,09:30:00.30,75.3,96
GILD,09:30:00.30,75.3,100
GILD,09:30:00.30,75.36,100
GILD,09:30:00.30,75.35,144
GILD,09:30:00.30,75.35,256
GILD,09:30:00.30,75.35,44
GILD,09:30:00.30,75.3,104
GILD,09:30:00.30,75.37,85
GEVA,09:30:00.30,64.66,765
POWL,09:30:00.30,66.48,217
POWL,09:30:00.30,66.48,217
PLBC,09:30:00.30,6.2,17
PLBC,09:30:00.30,6.2,17
XL,09:30:00.30,31.84,100
ZOLT,09:30:00.30,16.73,2115
ZOLT,09:30:00.30,16.73,2115
ANAC,09:30:00.30,16.81,46764
ANAC,09:30:00.30,16.81,46764
ARIA,09:30:00.30,7.03,120
ALTR,09:30:00.30,31.93,100
ALTR,09:30:00.30,31.93,100
QQQ,09:30:00.30,87.55,101
QUIK,09:30:00.30,4.04,15847
QUIK,09:30:00.30,4.04,15847
QQQ,09:30:00.30,87.55,200
QID,09:30:00.30,15.13,2400
QID,09:30:00.30,15.13,300
RYT,09:30:00.30,76.78,100
RYT,09:30:00.30,76.81,330
ADHD,09:30:00.30,18.51,60
ADHD,09:30:00.30,18.51,100
AGEN,09:30:00.30,2.65,1464
AGEN,09:30:00.30,2.65,1464
ADI,09:30:00.30,49.39,100
ADHD,09:30:00.30,18.53,100
AAIT,09:30:00.30,31.97,115
AAIT,09:30:00.30,31.97,115
TCK,09:30:00.30,25.79,100
TCK,09:30:00.30,25.79,100
VOLC,09:30:00.30,21.68,8059
VOLC,09:30:00.30,21.68,8059
URBN,09:30:00.30,38.24,179
VIIZ,09:30:00.30,21.96,70
VIIZ,09:30:00.30,21.96,70
VNR,09:30:00.30,29.63,8031
VNR,09:30:00.30,29.63,8031
TROW,09:30:00.30,83.755,100
UGLD,09:30:00.30,13.45,500
UGI,09:30:00.30,41.51,1
UGI,09:30:00.30,41.51,1
DFS,09:30:00.30,55.78,100
DAR,09:30:00.30,20.85,15973
DCT,09:30:00.30,7.13,29017
DFT,09:30:00.30,24.67,6515
ADM,09:30:00.30,43.22,473
ABX,09:30:00.30,17.95,100
BK,09:30:00.30,34.34,100
BK,09:30:00.30,34.34,100
BAC,09:30:00.30,15.69,239
BAC,09:30:00.30,15.69,239
BTG,09:30:00.30,2.11,100
MCEP,09:30:00.30,22.85,346
MCEP,09:30:00.30,22.85,346
MHLD,09:30:00.30,10.94,2941
MHLD,09:30:00.30,10.94,2941
MELI,09:30:00.30,106.72,2599
MELI,09:30:00.30,106.72,2599
MKTG,09:30:00.30,27.31,772
MKTG,09:30:00.30,27.3,228
FEN,09:30:00.30,32.11,200
FEN,09:30:00.30,32.11,200
RRC,09:30:00.30,83.13,100
RRC,09:30:00.30,83.13,100
RRC,09:30:00.30,83.11,100
RRC,09:30:00.30,83.11,100
SID,09:30:00.30,6.06,400
SID,09:30:00.30,6.06,100
SID,09:30:00.30,6.06,400
AMT,09:30:00.30,79.51,43
AT,09:30:00.30,3.52,400
HAWK,09:30:00.30,25.33,1223
HYG,09:30:00.30,92.93,1000
HYG,09:30:00.30,92.94,1000
HYG,09:30:00.30,92.94,1000
HYG,09:30:00.30,92.94,1000
HYG,09:30:00.30,92.94,2376
WERN,09:30:00.30,24.66,4776
WERN,09:30:00.30,24.66,4776
WBCO,09:30:00.30,17.63,306
WBCO,09:30:00.30,17.63,306
WRLD,09:30:00.30,87.03,224
WRLD,09:30:00.30,87.03,224
WU,09:30:00.30,17.26,21
WU,09:30:00.30,17.26,21
WMB,09:30:00.30,38.36,100
ERF,09:30:00.30,18.12,13658
EGN,09:30:00.30,70.58,4524
NFJ,09:30:00.30,17.68,386
NFJ,09:30:00.30,17.68,386
NIM,09:30:00.30,9.75,70
NIM,09:30:00.30,9.75,70
EFC,09:30:00.30,22.73,2904
ERJ,09:30:00.30,32.12,19909
ELLI,09:30:00.30,26.77,1346
ENI,09:30:00.30,15,100
ENI,09:30:00.30,15,500
ENI,09:30:00.30,14.99,200
ENI,09:30:00.30,14.99,200
ENI,09:30:00.30,14.99,200
ENI,09:30:00.30,14.99,200
EOX,09:30:00.30,7.6,1357
EFA,09:30:00.30,66.2,100
EFA,09:30:00.30,66.2,300
MU,09:30:00.30,21.68,100
MU,09:30:00.30,21.68,100
MU,09:30:00.30,21.68,200
MNTA,09:30:00.30,17.56,3722
MNTA,09:30:00.30,17.56,3722
STB,09:30:00.30,6.18,100
SONS,09:30:00.30,3.15,3765
SONS,09:30:00.30,3.15,3765
CARB,09:30:00.30,11.83,180
CARB,09:30:00.30,11.83,180
GEVA,09:30:00.30,64.66,765
FTD,09:30:00.30,32.55,406
FTD,09:30:00.30,32.55,406
CRMBW,09:30:00.30,0.075,1000
CRMBW,09:30:00.30,0.075,1000
CTSH,09:30:00.30,100.25,562109
CTSH,09:30:00.30,100.25,562109
CRME,09:30:00.30,6.22,300
CRME,09:30:00.30,6.22,300
CMCSA,09:30:00.30,51.79,135188
CMCSA,09:30:00.30,51.79,135188
CMCSA,09:30:00.30,51.8,20
FLDM,09:30:00.30,38.03,1100
FLDM,09:30:00.30,38.03,1100
FNFG,09:30:00.30,10.58,16735
FNFG,09:30:00.30,10.58,16735
FBMI,09:30:00.30,19.42,400
FBMI,09:30:00.30,19.42,400
FLXS,09:30:00.30,30.8,980
FLXS,09:30:00.30,30.8,980
SBRA,09:30:00.30,26.01,3729
SBRA,09:30:00.30,26.01,3729
SBNY,09:30:00.30,106.98,869
SBNY,09:30:00.30,106.98,869
SGI,09:30:00.30,13.33,2183
SGI,09:30:00.30,13.33,2183
SAEX,09:30:00.30,8.9,55
SAEX,09:30:00.30,8.9,55
SAFM,09:30:00.30,72.33,1803
SAFM,09:30:00.30,72.33,1803
SGMO,09:30:00.30,13.81,5100
SGMO,09:30:00.30,13.81,5100
BBBY,09:30:00.30,80.16,100
BKCC,09:30:00.30,9.3,7906
BKCC,09:30:00.30,9.3,7906
BOLT,09:30:00.30,22,201
BOLT,09:30:00.30,22,201
BOBE,09:30:00.30,50.57,3234
BOBE,09:30:00.30,50.57,3234
BCOV,09:30:00.30,14.04,3678
BCOV,09:30:00.30,14.04,3678
INTC,09:30:00.30,25.78,50
INTU,09:30:00.30,75.71,96
IFGL,09:30:00.30,30.65,6094
IFGL,09:30:00.30,30.65,6094
CSUN,09:30:00.30,6.04,833
CSUN,09:30:00.30,6.04,833
STB,09:30:00.30,6.18,100
SYUT,09:30:00.30,8.49,200
SYUT,09:30:00.30,8.5,100
TCX,09:30:00.30,13.95,6144
TCX,09:30:00.30,13.95,6144
TAYCP,09:30:00.30,25.71,1
TAYCP,09:30:00.30,25.71,1
SYUT,09:30:00.30,8.5,300
ABX,09:30:00.30,17.95,100
ABX,09:30:00.30,17.95,100
AET,09:30:00.30,68.21,1160
AET,09:30:00.30,68.21,1160
ABX,09:30:00.30,17.95,300
ADM,09:30:00.30,43.26,2
ESIO,09:30:00.30,10.4,380
ESIO,09:30:00.30,10.4,380
EMCF,09:30:00.30,24.97,200
EMCF,09:30:00.30,24.97,200
IVV,09:30:00.30,185.02,200
CHDX,09:30:00.30,17.3,401
CHDX,09:30:00.30,17.3,401
ENOC,09:30:00.30,17.18,1664
ENOC,09:30:00.30,17.18,1664
EGOV,09:30:00.30,24.89,6147
EGOV,09:30:00.30,24.89,6147
WR,09:30:00.30,32.2,9
WR,09:30:00.30,32.2,9
GILD,09:30:00.30,75.31,100
FXCM,09:30:00.30,17.75,100
GME,09:30:00.30,49.15,254
GME,09:30:00.30,49.15,254
SLP,09:30:00.30,5.03,23
SLP,09:30:00.30,5.03,23
SMMF,09:30:00.30,10.03,300
SMMF,09:30:00.30,10.03,300
SOHU,09:30:00.30,72.44,2444
SOHU,09:30:00.30,72.44,2444
SPY,09:30:00.30,183.93,25
SPY,09:30:00.30,183.93,27
SPY,09:30:00.30,183.925,100
POT,09:30:00.30,33.14,100
POT,09:30:00.30,33.14,100
POT,09:30:00.30,33.14,100
PDS,09:30:00.30,9.35,300
PDS,09:30:00.30,9.35,200
PCG,09:30:00.30,40.29,83
POT,09:30:00.30,33.14,100
FMX,09:30:00.30,96.34,200
FMX,09:30:00.30,96.34,200
EVER,09:30:00.30,18.34,100
NEA,09:30:00.30,12.02,130
NEA,09:30:00.30,12.02,130
NZF,09:30:00.30,12.38,31
NZF,09:30:00.30,12.38,31
AMTD,09:30:00.30,30.65,681
ENI,09:30:00.30,14.9,100
ENI,09:30:00.30,14.99,200
ENI,09:30:00.30,14.99,100
ENI,09:30:00.30,14.99,100
ENI,09:30:00.30,14.99,100
DRD,09:30:00.30,3.66,144
VOOG,09:30:00.30,87.87,18
VOOG,09:30:00.30,87.87,18
XNPT,09:30:00.30,5.75,10291
XNPT,09:30:00.30,5.75,10291
ZBRA,09:30:00.30,53.84,3122
ZBRA,09:30:00.30,53.84,3122
DRC,09:30:00.30,59.25,71
DRC,09:30:00.30,59.25,71
KOPN,09:30:00.30,4.19,681
KOPN,09:30:00.30,4.19,681
KWEB,09:30:00.30,33.61,1125
KWEB,09:30:00.30,33.61,1125
GLD,09:30:00.30,117.93,100
VRNT,09:30:00.30,42.94,4891
VRNT,09:30:00.30,42.94,4891
PAMT,09:30:00.30,13.92,453
PAMT,09:30:00.30,13.92,453
HMIN,09:30:00.30,43.5,2600
HMIN,09:30:00.30,43.5,2600
HWBK,09:30:00.30,12.18,66
MCRL,09:30:00.30,9.81,2602
MCRL,09:30:00.30,9.81,2602
LYTS,09:30:00.30,8.68,1068
LYTS,09:30:00.30,8.68,1068
ATX,09:30:00.30,21.62,1438
ATX,09:30:00.30,21.62,1438
ALTR,09:30:00.30,31.93,100
ASFI,09:30:00.30,8.42,50
AMKR,09:30:00.30,6.13,4002
AMKR,09:30:00.30,6.13,4002
NICK,09:30:00.30,15.75,385
NICK,09:30:00.30,15.75,385
NTRS,09:30:00.30,61.76,12385
NTRS,09:30:00.30,61.76,12385
NXPI,09:30:00.30,44.57,5
NXPI,09:30:00.30,44.57,100
NUAN,09:30:00.30,15.24,61454
NUAN,09:30:00.30,15.24,61454
MSFT,09:30:00.30,37.35,100
MVIS,09:30:00.30,1.32,551
MVIS,09:30:00.30,1.32,551
NDAQ,09:30:00.30,39.89,200
NDAQ,09:30:00.30,39.89,800
MU,09:30:00.30,21.68,100
QABA,09:30:00.30,36.23,1386
QABA,09:30:00.30,36.23,1386
RIBTW,09:30:00.30,1.36,1500
RIBTW,09:30:00.30,1.36,1500
QQQ,09:30:00.30,87.56,111871
QQQ,09:30:00.30,87.56,111871
QQQ,09:30:00.30,87.55,100
IRWD,09:30:00.30,11.67,12087
IRWD,09:30:00.30,11.67,12087
CHK,09:30:00.30,27.07,100
BTG,09:30:00.30,2.11,200
TWTC,09:30:00.30,30.54,15568
TWTC,09:30:00.30,30.54,15568
ULTR,09:30:00.30,3.71,400
ULTR,09:30:00.30,3.71,400
VTWO,09:30:00.30,91.85,2228
VTWO,09:30:00.30,91.85,2228
VIAS,09:30:00.30,13.68,132
VIAS,09:30:00.30,13.68,132
UVSP,09:30:00.30,20.74,1669
UVSP,09:30:00.30,20.74,1669
GILD,09:30:00.30,75.3,44
FTEK,09:30:00.30,7.23,11633
FTEK,09:30:00.30,7.23,11633
BBEP,09:30:00.30,20.32,5098
BBEP,09:30:00.30,20.32,5098
BEAV,09:30:00.30,86.98,159574
BEAV,09:30:00.30,86.98,159574
BELFB,09:30:00.30,21.36,408
BELFB,09:30:00.30,21.36,408
ARUN,09:30:00.30,17.76,9337
ARUN,09:30:00.30,17.76,9337
AMRN,09:30:00.30,1.98,30252
AMRN,09:30:00.30,1.98,30252
DSWL,09:30:00.30,2.25,750
DSWL,09:30:00.30,2.25,750
EMITF,09:30:00.30,1.22,3970
EMITF,09:30:00.30,1.22,3970
EDGW,09:30:00.30,6.92,975
EDGW,09:30:00.30,6.92,975
EMIF,09:30:00.30,33.8,1155
EMIF,09:30:00.30,33.8,1155
EEML,09:30:00.30,42.3,45
EEML,09:30:00.30,42.3,45
DXCM,09:30:00.30,35.25,2454
DXCM,09:30:00.30,35.25,2454
SHPG,09:30:00.30,139.97,3558
SHPG,09:30:00.30,139.97,3558
SCSS,09:30:00.30,21.08,5167
SCSS,09:30:00.30,21.08,5167
ADBE,09:30:00.30,59.12,100
ADRE,09:30:00.30,36.48,2682
ADRE,09:30:00.30,36.48,2682
AAPL,09:30:00.30,555.93,1
AAPL,09:30:00.30,555.98,11
ADBE,09:30:00.30,59.4,11
ADBE,09:30:00.30,59.45,6
ACCL,09:30:00.30,9.55,2221
ACCL,09:30:00.30,9.55,2221
AAPL,09:30:00.30,555.75,8
AIMC,09:30:00.30,33.97,543
AIMC,09:30:00.30,33.97,543
AEIS,09:30:00.30,22.73,6431
AEIS,09:30:00.30,22.73,6431
ADXS,09:30:00.30,4.19,1168
ADXS,09:30:00.30,4.19,1168
LLEX,09:30:00.30,2.27,250
LLEX,09:30:00.30,2.27,250
BAGR,09:30:00.30,4.75,500
BAGR,09:30:00.30,4.75,500
BNSO,09:30:00.30,1.58,800
BNSO,09:30:00.30,1.58,800
PTX,09:30:00.33,2.53,434
PTX,09:30:00.33,2.53,434
PSEM,09:30:00.33,8.81,851
PSEM,09:30:00.33,8.81,851
ACE,09:30:00.33,102.83,33
ABX,09:30:00.33,17.95,200
ALL,09:30:00.33,54.08,100
ABX,09:30:00.33,17.95,200
ABX,09:30:00.33,17.95,100
COH,09:30:00.33,56.15,100
COH,09:30:00.33,56.15,100
CRL,09:30:00.33,52.64,800
CRL,09:30:00.33,52.64,800
CVI,09:30:00.33,43.3,100
PDS,09:30:00.33,9.35,100
PDS,09:30:00.33,9.34,100
PDS,09:30:00.33,9.34,100
POT,09:30:00.33,33.14,100
NOAH,09:30:00.33,17.97,100
NOAH,09:30:00.33,17.97,100
NQI,09:30:00.33,12.11,2
NQI,09:30:00.33,12.11,2
SPY,09:30:00.33,183.93,552
SPY,09:30:00.33,183.93,248
SPLP,09:30:00.33,17.3,200
SPLP,09:30:00.33,17.3,200
TDC,09:30:00.33,45.31,100
TCK,09:30:00.33,25.8,100
IWM,09:30:00.33,115.07,100
IWM,09:30:00.33,115.07,101
UN,09:30:00.33,39.51,53
TU,09:30:00.33,34.4,100
TU,09:30:00.33,34.37,100
GLD,09:30:00.33,117.93,100
GLD,09:30:00.33,117.93,100
GLD,09:30:00.33,117.93,1900
GLD,09:30:00.33,117.93,100
GLD,09:30:00.33,117.93,200
GLD,09:30:00.33,117.93,400
GLD,09:30:00.33,117.93,100
GDX,09:30:00.33,21.59,150
EVER,09:30:00.33,18.34,100
EWW,09:30:00.33,67.36,100
EWW,09:30:00.33,67.36,600
BRO,09:30:00.33,31.23,200
C,09:30:00.33,52.02,57
BRO,09:30:00.33,31.23,200
CBL,09:30:00.33,17.945,500
MUB,09:30:00.33,103.89,55
XLU,09:30:00.33,37.97,200
XLV,09:30:00.33,55.31,120
HWBK,09:30:00.33,12.18,66
SLGN,09:30:00.33,47.72,13820
WBMD,09:30:00.33,38.26,73
WIFI,09:30:00.33,6.41,2034
WIFI,09:30:00.33,6.41,2034
WHF,09:30:00.33,15.06,13
WHF,09:30:00.33,15.06,13
WAVX,09:30:00.33,0.91,1161
FCFS,09:30:00.33,61.4,816
FCFS,09:30:00.33,61.4,816
ZIOP,09:30:00.33,4.34,7046
ZIOP,09:30:00.33,4.34,7046
SYPR,09:30:00.33,3,2500
SYPR,09:30:00.33,3,2500
THOR,09:30:00.33,36.46,2013
THOR,09:30:00.33,36.46,2013
TCPC,09:30:00.33,16.7,1860
TCPC,09:30:00.33,16.7,1860
EFT,09:30:00.33,15.25,26
EFT,09:30:00.33,15.25,26
DRD,09:30:00.33,3.64,100
DRD,09:30:00.33,3.64,100
DRD,09:30:00.33,3.64,100
DRD,09:30:00.33,3.64,420
DOM,09:30:00.33,5.63,200
DOM,09:30:00.33,5.63,200
EMF,09:30:00.33,17.41,3
EMF,09:30:00.33,17.41,3
CSGS,09:30:00.33,29.23,721
CSGS,09:30:00.33,29.23,721
CNBC,09:30:00.33,18.85,1918
CNBC,09:30:00.33,18.85,1918
